Sentiment,tweet
1,"@ShizumaTaka ah i see  for you it's early in this time, i've got afternoon again! *lol*"
0,Having a poo day 
1,http://twitpic.com/5d3rk - @tommcfly Look at what I've found today !  Who ya gonna call? GHOSTBUSTERS!
1,"On that note, I'll be back May 30 for the see jane run half-marathon in alameda. Can't wait to see everyone in sf!! I miss you guys "
1,im sorry @chiek0 haha! ur so kupad kasi. ayan. haha. anyway tuloy pba metrostation tour? 
1,#iremember when Alicia Keys first came out and everyone thought she was a lesbian becuz of the braids... SHE'S ONE OF THE SEXIEST NOW! 
0,"Misses the life of being a dancer, taking 5-6 hours of dance a day, rehearsing and performing ballet "
1,just got home  saw reed and tay today.. &lt;33333 can't wait till summerrr!
0,oh no it cant be monday already 
1,"@hjvanderklis You have good reason to be curious, since it's amazing ;) @Shug99 Yea, it's awesome "
0,wonders if he was an asshole last night 
0,I wanted 2 wear a summer dress 2day  goooooooood morning!!! remember: stay positive 2day!
0,@yana_lee i reckon! i feel so not special after retreat.  wna skype? i feel lonely studying legal.
1,@yearoftherat They all lied so they didn't hurt my feelings. 
1,"Welcome to Twitterlandia, @agnezia "
1,@grahamallcott haaaaaa!  I bet it's the magnetic storms 
0,in voon's place just so i could use the internet! freaking deprived! 
0,Going to try sleeping in these new sleepable contacts. scary. PS. Anyone know of any good vacationing spots? Lake Powell is no more 
0,"@dmertl: aw crap, forgot its friday  no passes on fridays nm"
1,"@Ben_Hall Yeah, I see a few job listings that state &quot;experience with DevExpress controls and advantage&quot;; just goes to show... "
1,"@Poison__Pixie a lot of peeps say they couldn't live without iPhone, me being one of them "
1,"@jordanknight Wow..that was hard...especially since I have no idea who Jack ruby is....learn something new everyday, Thanks! "
1,listenin to music..surprise surprise lol 
0,@Jericcoband sounds like a rockshow to me. Wish I could be there. 
0,I'm so sleepy.  i have school tomorrow. I'm sorry if i fall asleep.
1,"types of people. The teasers awesome, with good graphics and nice blood. I like the blood. Nom nom. Looks like more story too "
1, summmerrrrrrrrrrr
1,"Davi is officialy my Godson now! this is awesome and lovely  i love this little boy so much! something, finally, 2 make me happy this week"
0,Installing VMWare Fusion update.. hope that DirectX grapchis don't crash my virtual machine anymore 
0,my shoulder is messed up. I can hardly lift up my arm. I don't know why!  Mr. Bungle
1,"@mypreciouslove my boyfriend fixed it, lol. "
0,@brentoli oh no  say it aint so
0,@myfriendstef Sad news about your car!!  Wallow away.
0,"@missmusze Wow, I hope this was taped by someone. I can't listen at work! "
1,mmmmm jazz all day!!!  text it  5037379940
1,"@SRMPROMOINC lol, sounds fun "
0,".@kevox And like that, I get it! Poor old Fatso tho "
1,@pdurham Yes he was cute and charming and wickid smaht. 
0,i miss her latest flame so much! oh my 
0,Still looking for a ticket to @amandapalmer at The Troubadour tomorrow... or there will be a sad panda with a camera sitting on the curb 
0,superjam tonight.....I didn't buy tickets  I really wanted to see Jeezy..
0,trying to figure things out.......     
1,"goiing out with my mom, peaceandlove "
0,http://twitpic.com/7tkgb - this is what organizing my room looks like. 
0,Loving the weather. Gutted that were back to work tomorrow and moving house this week 
1,@boinkity But it's Kevin Godlington night!!! I can't miss that!!! Silly boy 
0,At home in bed its 3:30am and cant sleep 
0,@soozafritz I'm bored too  I have got NOTHING to do.
1,Put another weekly Hump Day column to bed! It appears on the editorial page of the Moncton Times &amp; Transcript on Wednesday. 
0,It's raining.  No fun.
1,@KronistheiLL Hiiiii Kron!!! 
1,@guitarmonkey710 thats good. 
0,#SaveEarl - why they cancelling it? :'( i love that show... 
0,come home already! missing you to the moon and back 
1,I feel like even though it's a rainy day...nothing can kill my mood. 
1,@AshOz Will try to make it there at 6:30pm 
0,I hate how our house is so much hotter than the outside temp. 
0,For the most part i feel good after biking. But my shoulders hurt. 
0,WHERE ARE YOU CODEINE?! I NEED YOU IN MY MOUTH! 
0,Pweaze don't rain until a get back from the sunbed shop 
1,Anyone remember Bobby 'Boris' Pickett and the cCryptkickers....they sang The Monster Mash?  http://bit.ly/13Er2c
0,http://twitpic.com/8doz7 - They're throwing away all our toys 
1,@imhassan Thanks alaat man.. 
1,On board the Gatwick Express. 4.45am start wasn't fun! Wish me luck flying Cheapo Airlines. 
1,"@TimDisaster Awww, that sucks. I'll let you know how it is "
1,Up &amp; getting ready to go to my team's end of the season banquet at Carrabas Italian Grill. Coach Mickey FTW. 
1,@WOAHAmber Thanks 
0,"@johnwhitehouse Sweet, you already have more friends than I do "
0,"Now I'm speechless, redundant, and sad... So bad I can't find the right words to say...  I'm really, really sorry..."
1,eating chocolates and looking at my flowers that we got as present from out children 
0,"Its weird bc while everyone is winding down on fridays, its always my first day back att work. "
1, @Hijack_King7 I hope u have cheeSe burgerS 4 @Snubbmatic LMBO
1,Choco milkshake from sonic! 
0,@TheDarrenxshow Get me followed son! 
1,"Ahhh, Poppy's &quot;tweeted&quot; twice  Funfun, revision time nowwwwww. And yes, just ignore me when I ask a question, it's fine (Y)."
1,Follow me!!!! lol 
1,@Puddytatpurr Wow pleased with that  What pattern are you using? You knit quickly
0,@vigneash yeah! depressing new to wake up to right in the morning  
0,Wires wires and more wires. Thank god(s) online transfers start soon. But then I won't have any excuses to be off the line. 
0,"can't hear, too close to speakers at the gig "
1,@nursemom90 I love that song 
1,"A great reason to exercise, grumpy people.     http://tinyurl.com/qot7k2"
0,"uh, missed greek  its gossip girl now. How fun is that????????"
0,@Lannaa &quot;is it this tube?&quot; &quot;that tube!&quot; *runs over the stairs&quot;*  
0,had an awesome weekend with the luff but think Im getting the flu 
0,@923NowFM NOOOOOOO just for that I might have to stop listening. 
0,"@gilbirmingham I mean, your roles are bigger than hers. Nothing against her! Geez, that sounded all wrong before  oops "
1,"Oh, si, el display es del sencillo de Royksopp - The Girl and the Robot. "
1,I love old Disney movies. 
0,http://twitpic.com/5cngj - was bored to death. 
1,@francbautista wow. love that show too. 
0,@allora hope u will feel better soon... Kidney infection. No fun. 
0,nk!  - link media mobi girc -&gt;invalid link link media mobi run -&gt;invalid link http://tumblr.com/xhs1s2yci
1,@myopicweasel  Have fun!
0,"sittin up watchin tv, cant sleep "
1,i didn't know ron jeremy was the coach of an NBA team! 
0,I hate storms...especially when I'm driving 
1,I just made the best Alfredo sauce ever!! Ooh and yummy salmon too 
0,"Mamma mia, here i DONT GO again "
0,Twitter is so stupid!..instead of increasing my followers its decreasing it!...so dumb! 
1,@YoungQ ME!! 
0,"intensely dislike that i portioned out some baked chips &amp; queso, then ran out of chips before queso, rest of chips are downstairs "
1,"@johnnyminkley That's &quot;no&quot;, then "
1,"@mikethemiz aw thx for that hehe, My Hometown  It's actually not a bad place to live. lol, ino that was an outdated reply but surree ;) x"
0,@CarriePrejeanCA Looks like someone hacked your Twitter. Hope you can get him. 
1,@alettabelle just sent it 
1,Have you ever sneezed and pulled a muscle at it?  ugh  - the day should be good either way.  have a good one!
1,"Winplace.at I did not also believe it, but I am now totally convinced of itâ¦it function!!  http://www.winplace.at"
0,my eyes are hurting so much 
0,"@shaktijs Haa with illustrated picture please @gsik. Its the rules, we're helpless against them "
0,"@MaschaD Hm. That one night I cannot sleep, there is not a NK in sight. "
0,My fingers are killing from the guitar!  painful times!!
0,@RyanSeacrest Wow! My thoughts and prayers are with him as well!   
1,@Kyra_Wines We are on our way!!  
1,New computer build worklog - lots of fun and expensive things  http://bit.ly/T8L3S
1,@APerchedDove Your eyes are beutiful. 
0,CANT LIMP WITHOUT ANKLE BRACE.  CRAP I AM ADDICTED TO ANKLE BRACES
0,"@shintabubu  kok masih belum di approve ya sama bubu award untuk blog competition, padahal uda bayar "
1,BeiiNg NaUgHtY 
0,Omg that half time special was so sad   i shed a couple tears!
0,@goodeneighbor it looks like my spam folder kicked you out  I fixed it and thanks for the comment!!!
1,@JaimeeLouise  i like both of those statements a little too much.
0,My face is sun burned '  tired as Fuck! So glad it's summer !  Time for sleep?
0,Omgh just finished my pe gcse .. Tbh I failed but at least it's 2 down only 19 more to go ... Oh thee joys 
1,Let's go Lake show 
1,@nadjazurbruegg thank you very much and thanks to follow me... 
0,"laying around until 245, then doctors appt to get shots for college "
0,Reading ok! I'm sad for jon and Kate plus 8 
1,"missing campmeeting in Ashland, VA this year. love to see the world come together in worship &amp; surrender. plus bugs, sweat &amp; tears "
0,@conordjpc I feel your pain bout there being no Kevin Kelly  Especially in this fight night as Mike Tyson is finally in it!!!
0,don't feel upto leeds after all  so I'm gonna paint the garden shed with granddad ha
1,End of the Road tickets booked 
1,Omg there are skunks everywhere over here! I think there kinda cute though  only if they didn't smell :/
1,hanging out with a fully sick american wog  He's pretty hot!
0,job searching. 
0,"@rediscover_me Kita was up at 6.    Happy Mother's Day, gf."
1,Making pizza and Rockin out to beyonce!  our song just came on...
0,I want maffew  goodnight.
0,@EfusjonLucky Dude. What did you DO?! That looks nasty 
1,"@micadsgirl SO excited for u, should know in 2 weeks if I got it! *crosses fingers*  "
1,@popoyDachiever happy for you as well  excited na pumasok!? anong bago?
1,At Tierany's house again 
1,Bbq in the rain. Yay! 
0,@BENIBLANCO thanks ben I cannot believe it I'm only 22 and my back gives up on me  x
1,@brunais_cukurs so you went to the party ? 
1,i would be happy if my office had the following: ice 1: cube maker 2: fruit 3: knife 4: lemonade 5: pimms 
1,first thing is to find the druid ring so i can portal right in here next time  #eq2
0,@Lynne90 that sucks 
1,i just got my phone back!! and i can use the computor again 
0,"@Prettyfuls85 its not til tuesday, but she wanted 2 go 2 brunch 2day.  Nah  I was like cmon God me n mirna need it 4 the cruise!!"
0,i can really go for some buffalo wings and a nice juicy hamburger..... 
0,"@ButtaBread Girl so shitty! I went to class &amp; my fam knew i was hungry when i left, they ordered chinese&amp; didn't get me any "
1,"@tommcfly myspace is putting it on there, about an hour after it airs, so you could watch it there  ox,"
0,My bb is totally f-ed up 
0,getting ready for work... then my internship.. then class.. omg!!! 
1,sorry haven't been on here much.  enjoying my surroundings.  LOVE 2 ALL!
0,@wldhneypie It sucks. First time today I've seen her for 3 weeks and I had to put her on a plane. 
1,"ESPN must be reading my Twitter, because they used that entire &quot;refuse to lose&quot; part about Donavon and Kobe to lead the halftime show "
1,"@ThisisDavina awesome!ack! Sure my mum bought your workout and i swear she never stops complaining, but still does it! "
1,Looks MADD pimp 
0,back from italie 
0,"SPOILERS! @wilw watching one of my all time fave movies, Toy Soldiers.  Always cry when your character dies.  Which is right now.  "
1,Bedtime finally 
1,Bed time with American Gangster.  house hnuting tomorrow. Bring it world.
0,ugh wide awake. 
0,@Wossy Help! Book is out of stock at Waterstones 
0,"May the results of your persistent efforts light your path &amp; guide u towards richness in life. Off to dream, tweedeck not working "
1,LOL sky sports just showed arsenal's 1st 6 games of next season. Liverpool playing them at home on the 5th game 
0,@DonnieWahlberg Awwww...Your Girls Can Take Care Of Those Boo Boos   We'll Fix Ya Right Up!!!! xooxoxoxox
0,my niece's head bumped on my nose! ouch! it was bleeding 
1,@Ross_C congratulations to the proud dad!! 
1,Fersen started @ 9:34 finished @ 10:31! &amp; then he stayed till 11:36!!! MDR 
0,@mileycyrus totally do not blame you on that 
0,"Finally watched the last episode of Pushing Daisies ever, this morning! Going to miss that show! "
1,long $NUE june 55 puts 7.7 (repeat trade from yesterday 
1,@smosh You should have Super Head Esploder 5 on your website!!! That would be awesomeness!  
1,@FUCKCITY happy birthday 
0,@NickTheSloth same. And I've been out most of the day!! Revising soil is soo unbelieveably boring! 
0,"Home, softpants on, pb&amp;j sammich in hand, knitting at the ready! I miss @jfew already "
1,@MikeCam That's so nice 
0,Awake @ 6 freaking a.m.  Couldn't sleep
1,@CobwebsStir Me slow too  Still puttering around right now..
1,watching role models.. absolutely hilarious 
0,in my own bed now 
1,@RisaRM 24 hour stores lol  I miss living near providence though. Way better malls/clubs. I'm so jealous you're in ca I need to move!
0,"have a migraine....taking a hot bath with the lights out.....one candle. sounds sexy, but isn't. im in pain. "
1,"@spokesmen come now, we know you control everything. Scheduling, weather, Cipos dress sense etc etc "
1,tweets from new laptop  nighty night
1,is going to be so spontaneous no one is going to recognize her! 
0,@JonLuke It's too bad you're stuck at work &amp; can't enjoy the weather. 
1,It had to be said! Thank you for retweeting.  @kappaluppa @michlr @laikas @bthenextstep @scanman
0,left the window open by accident.. getting bit everywhere by bugs.. im gonna wake up all itchy and red tomorrow 
1,"Stussy one piece bathing, pistachio cheap monday jeans, air jordans .....all things I want for my birthday "
0,The characters in Final Fantasy IV keep sacrificing themselves. 
0,"oh noes, my puma hoodie is coming apart  i love this thing!"
1,@jgm22 Hoping you have some pics to share?- &amp; hoping your Monday am isn't too rough today 
0,@AdieJonas I love you too Adie *hugs* you just wen sleep as I woke up this morning 
0,@dannysullivan Saw Flight of The Concords in Concert a month ago in Vancover. They were great!! I'm a big fan. Sorry I had to miss SMXA 
1,@bryanadams Good to see you on here!  I met you last year at the Walmart on Bethel!  It made my world!  Thank you!  
1,@qcmartinez naw it aint bad....we got love for u here but y'all will make it work 
1,@n3rin3 Yeah. I know. Just sucked last night... but I slept it off 
0,"The dinner went as expected;stuffy,suffocating,plastic,arrogant,biased,vulgar inuendos,BO&amp;Co..are real comedians, or actually,sad jokes  "
0,@ThomasBledsoe  who passed?
1,"Nope, thank God, not on Air...  It's a REAL application, compiled code... "
1,@sczepanski it's friday already? I missed a lot! 
0,hopefully i wont be coughing tomorrow 
0,"@thatkidrich wasn't open  Mediterranean, though! Quite good for late night!"
0,Gloomy day in Oceanside  meeting B for lunch at the px then hitting up itt &amp; the pharmacy... Fun fun! :-/
0,It is now time to start the never ending math homework! 
0,ugh. Finally got around to installing #Safari4 (hey I've been busy!) + its reverted back to old tabs. Really liked the title bar tabs 
0,im hungry and the only thing open is woolworths  looks like its can food for me
0,go to work 
1,@sk8mate It's today!! See you soon 
1,@Phonedog_Noah how is that #N97 review coming along 
0,Just pulled my back walking and yelped like a wounded puppy. Im in sooo much pain 
1,@HotDogJake I'd like to keep @MaryAliceHale's vision true so yup this one's all on you - enjoy 
0,why dont you find your own style? your own trademark? rather than following people's its kinda annoying 
0,going to english class..... 
0,"damn, I left my mp3player at home! and it's not that I forgot it: it must have slipped out of my bag as I was rushing out! I miss it... "
0,feels sad. TR Knight left Grey's Anatomy naaaaah  http://plurk.com/p/12b8wd
0,@SkinCareDoc Thank you for your support! PS Found out I am allergic to something in a Johnson and johnson bandage...skin rash  burn like!
0,decked it coming up the stairs a beast have an absolute belter of a carpet burn on my knee 
0,@tinycastles bkk has the pink ones apparently!! haha it was too squeezy so wasn't that great 
0,Omg its thundering and raining really bad now 
1,can't believe junior year is over! I can't remember the last time I was carefree haha. Gotta pack for Florida! 
1,@TomFelton well what's it about? 
0,"Sitting at work, waiting for this day to be over with. It is always Fridays that take forever. Wish the weekend would get here already. "
1,@ddlovato i love you so much!! im so excited to see you on june 15 at wembly!! maybe ill even meet you !! please reply 
0,armourer costs $700 a day + $100 for each weapon. FUCCCCCCCCCKKKKK too expensive 
1,"Sexy Costumes Sexy Lingerie Sexy Leather and So much more, We are not selling Church out fits here  Drive him Wildhttp://bit.ly/hEDpD"
0,I have a big problem with my hard disk ouuufff 
1,@Kickey50 lol i agree... thanks ya 
0,going to sleep cuz i have class in the am 
0,hmm must be friday. FCP keeps dropping frames on playback 
1,"Finishh schooool ;) going homeee finally &lt;3 hate schoooool, i want to talk to liz, roxi, puki and everyone "
0,work work work  and procrastinating with twitter 
0,"@verbs_n_nouns if stephanie meyer can be a writer, anyone can "
1,@weezyofficial http://twitpic.com/4f9oo - Love that art work. 
1,getting great feedback about &quot;Crazy&quot; Alex Seda feat. Lisa Pure coming soon on Nikki Beach Music  yayyy
1,Danny and I went to gamestop and pre ordered Modern Warfare 2. So that makes The Conduit and Modern Warfare pre ordered done 
1,"had a fun drive home. was in the car, and the car was atop the tow truck! "
1,@itshazel sonys are junk a while! Go with a canon 
1,Screaming along to Gives You Hell in the limo. Freaking incedible! Hahaha 
1,"and for you DW folks out there, by 'pivots', I mean dimensional attributes "
0,is farked annoyed again. Not even Sawyer or SRK can help 
1,@ShandraJade have you listened to the new Dragonette single? that might cheer you up 
1,@BlondeByDesign *BIG HUGS* (let go whenever you so choose) - I love giving and receiving this kind of hug in physical reality.  
0,@ashface i bought myself a box of scooby doo ones yesterday and then my little brother ate them all  
0,"Has no one to fish with, sad day "
0,im sure i recognize him from somewere  SCARY   if he stares at u agen give him dirtys or put ur finger up n see wt he does 
1,hello world 
0,@aestus ... Thats... the worst story ever... I'm sorry... I feel even worse now... Just in a different way.. 
0,"@utjenn That's weird, I don't know what else to do then.    Maybe it's taking a while 2 get thru?"
1,@Jayde_Nicole You and Brody are so cute   Excited to see more of you on The Hills next season 
1,"@Pequen haha, silly! it's burrata, a cheese, not a burrito! but i ate one of those last night, too! come to cali and i'll make you some "
1,Witnessing good karma 
0,@MadMikeyB Speaking of which... Ha no.. some fool ate the curry  .. so its #porridge &amp; #toast for me.
0,Missing hubby  can't wait till he gets home...
1,"fazendo remember nas replies, tem twitts qe merecem favoritar "
1,@paradisej really?  Can I go too? 
0,I miss @NOT_JUNE already  http://twitpic.com/4e1ag
0,@almightygod You're assuming that I don't? And I thought u were infallible!  
0,When will the humidity stop? Monsoon please come soon 
1,"@FrankieTheSats Im watching your BEING... programme thingy, but your not on it yet... just Alesha Dixon but after this break you are  xxxx"
1,my back hurts... to bed now.. im off to sleep 
1,@Eznite_Ramos  is so thoughtful! Thank you for the follow 
0,Ending  to read Breaking Dawn [The Twilight Saga]. I don't believe: the story  will end ... 
1,At the wedding after a couple of vodka's 
0,@timseppala They said &quot;next year&quot; so not this fall. No specific release date yet  Still can't wait though!
0,"Our 63-year old runner had to stop 9 miles short of his 10-day, 500-mile goal.  http://ow.ly/4Var"
0,"Tired, its not normal to get up at 7am on a sunday "
1,@jamiemcflyx no problamo  I want my old stuff on mine. The only old stuff on mine is mcfly's old stuff :')
1,"I now have 815 followers, thanks everyone and welcome to all my new followers "
0,@lirontocker AWW no srsly ? i sold mt DS recently  peggle =2 best thing ever
1,is awaiting the Cupcake update 
1,@emmaawatsonn is my gorgeous friends  she showed me all the pictures of her photoshoots and such. BEAUTIFUL 
1,@wayforward  sure can waaaay forward  Cool!! thank you!!  lol@oldtwitter Account 
1,"@joeymarieward Ohh boy, craziness in Marlatt! "
0,I know ... I'm so sad 
1,@RichardPF you liked a CabFranc!  Congrats! 
1,@jrmehle I thought there were - and I thought mine was 
1,@CoachDeb Congrats! so exciting!  Doggies look VERY excited too!
0,oh no!! dominick's fish died  ~mae~
0,"All my mates are &quot;In Love&quot; sadly, no love being passed onto me, well, by people who I like anyway "
1,"@WeddingWire Thanks for the shout-out, but it's Amanda, not Tara "
1,Goodnight everyone! I hope you all have a wonderful weekend 
0,@stitchsista hugs-sounds like a shit situation 
0,@Xx_Mcfly_xX : me too.  xx
1,"&quot;That Acid Track&quot; by Lexicon Avenue-The Therapy Sessions, Vol. 3 Disc 2- Composed by:Alexander Armstrong/Chris Scott/Scott Bradford-2006 "
0,I thought that when you are sick you are not meant to be hungry!! 
1,"This isn't fun, dude, it's weird.  -Fi"
1,Beach today nukka! I &lt;3 the sunshine state 
1,@Silirrion release notes 
1,It was so beautiful out today that my husband and I took a ride out into the country side. 
0,"Isn't coldness, wind and rain just utterly delightful during the summer? "
0,Neighbor stopped by asking about a logo design... I think my price scared him! 
1,@greatbigsean ..is it wrong that I just read the last few lines and broke into a HUGE Amanda Marshall chorus? 'cause it felt kinda wrong. 
0,I think my upcoming trip might be my last trip to disney this year..the hubby wants to cancel our august magic kingdom view to save money 
0,Change me plans were not gonna see up 
0,says ayaw magload ng Pet Society haymsad  stupid office computer http://plurk.com/p/n1623
1,"@originalbutters humn? i'm up, i'm up! "
1,"@fairiesworld Beautiful art, Myrea!  "
1,@ludajuice http://twitpic.com/3a2ww - lol..she is too cute for her own good 
0,what a lazy sunday! back to work tomorrow 
0,Biology homework  5 pages to do :O
0,Connecting Twitter and Facebook together... Got problem 
0,"love&gt;me    .... its clearly got the better of me, becuase right now i have no idea what to do anymore "
1,"I am getting some new subscribers on YT, thanks to anyone that has subbed and follows me on Twitter "
1,bonfire in huntington 
0,calling other PTA mom about daughter's graduation party.  Goodbye elementary school 
1,its like one step forward and two steps back. stuck in a confused state. hmm.. need help?! p.s derek your a  loser face  but i love you
0,They LOST  not very happy right now...
0,what's with the green faces on twitter images?  
0,@MISSMONMON what r men like!? LOL I feel my hangover trying to catch up on me. 
0,"Super Aggy. Today would be the day that i have all the paperwork i need, just for the office to be closed on Thursdays.  Not looking good "
0,p.s - there's this boy i miss heaps and heaps.... i wonder if he misses me too 
0,O hi Rochelle! I don't see her tweets. We don't follow each other 
1,@MandyyJirouxx lifes good 
1,Chilling with Ashley 
0,Ugh this night sucks! I still love Kobe but I just wanted Melo to take it! 
0,i can't believe i was at the right place at the right time and i didn't do anything! 
0,"My desk chair is broken     I am currently using a piano bench.  Ah, such is life"
1,Also all the Jaspers out there please #FF @iAMAliceCullen too....Thanks 
0,"(@gingiringingin) not that i don't mind people talking to me, but my throat is killing me so,can i just shut up for a whole day please? "
1,i very muchly need an iPhone. getting a job to be able to buy one would help 
1,@loris_sl Dogs are put on this planet to protect us from an invading alien force - cats... 
1,@writingwildly Maybe its her porn name. I'm just sayin. 
1,"f*ck itv, they'll probably lose the DGO soon like they did  on Wednesday  #facup"
1,writing my blog about disneyland. this could take a while. but idgaf.  &lt;3
1,"Can anyone recommend a good hand cream? Preferably one that isn't super greasy or smell like a flower garden? I'm a guy, you see. Thanks. "
0,praying i get to leave CT in the next few months... that is all i want this year 
0,Still sitting watchin really bad soaps!! 
0,@PsychicCrayon  Hugs.
1,@lindzdelicious master lindzdelicious  like master yoda 
0,@ashleyykayyy Titanic is my ultimate favorite romance movie and i love love leo! Why did Jackhave to die!!!!  *tear*
0,@carolineaburke lovin the new updates!! countdown to RHNJ.......wish we were watching together 
1,yay i got my blackberry! i loove it 
1,@Lisa_Veronica aww you sound so cute on the radio! 
0,MARYCEEEL!! WANT HAPPEND WITH YOUU! I DON'T TRUST U! :'( I WANT TO CRY 
1,Yummy wine and delicious dinner. Thanks Carey ann 
1,@Jen_Savasta have a great time!!  I'm jealous!  LOL. 
0,"http://twitpic.com/6ula9 - One more test,lol ims fat "
1,@mrhunker anytime!! i told u we all really care and have all your best interests at heart 
1,having lunch with the mawface 
1,@tsimitakis ??? ??????? ???? invitation @ FB 
0,this is probably THE WORST FRIDAY in my whole life 
0,"Apparently, MM's Comedy Roadshow is in fact a rebranding of Live at the Apollo :o Looked at future ep comedian line-up... Not good... "
1,juuuuust kidding hubby  i know you read my twitter sometimes~
0,"@JankySlamsworth yo is it just me, or does mr.hudson look like he's some villain off of a 007 flick? Maybe its his hair...I'm goin to bed "
0,i wish i didn't have to work today... i want a nap 
0,"Argh, I hate honours Irish, and exams and blaaaaaah. I want to read "
0,No miami 4 me I have 2 go 2 the west coast 4 work again   money calls I gotta go.(LLL)live love learnCourtney P.
1,"Well, at least @LATISHA0510 feels me at only using the Sunday paper for the coupons. HAHAHA!!! I normally forget but, not today "
1,hey! warning. gonna start tweeting alot. 
1,Cleaning house while the dog is at the vet.  Our 4 year old threw up too in the garage and NOT in my SUV 
0,"Fixtures were announced today for football, Newcastle start away to West Brom..  Could of been better"
0,"@brendam ah yeah, there is that "
1,"@PrinceSammie yeah, i can see u learned some french lol, i'm from PAris, so if u want a class, hit me up!! lol "
1,@dougiemcfly I wish you guys would come here to the Philippines! A lot of people will definitely watch! Hope you'll think about it! 
0,Had a great wkend but back to being cooped up in the office all day whilst looking out at the sun 
0,Ed McMahon died. Who will surprise people with giant checks and balloons now? Probably Ryan Seacrest 
1,"I have to say, and I'm completely bias, the #Palmpre is the best phone for business on the market, right @ColbyWG? "
1,@yobbbo and thanks for the follow 
0,Gonnna try and sleeep now. Fckn headache 
0,"@officialkimchiu so Sharon's playing right now, instead of TD   lol.so i have to either stay up till 12 or wait till tomorrow at 8"
1,Once today is finished I'm off for the weekend ! Woo Hoo 
1,@fareastmovement ok. got the link. thanks 
0,@AroundTheHorn That championship bout was pretty tactical. . but in a BORING way!! Leites shoulda came out blazing in the 5th!? Depressed 
1,"Oh!!! &quot;dodgy&quot; or whatever his name is , is so hot ! "
1,@Xfilespoker reading those convos-- it really isn't random online  I agree with you. Live IS great.
0,it was supposed to be kept as a secret.. now it's getting worster.. 
0,Yahoo! 360 to Shut Down  - Tin ??n ?ï¿½ thï¿½nh hi?n th?c. ?i?u nï¿½y th?t ch?ng mong mu?n t?o nï¿½o nh?ng ch? cï¿½... http://tumblr.com/xyu1wmbzw
0,Half of my new clothes are either too big or too small... Why can't they label them properly!! 
0,The sun dont shine forever  so when the rain comes grab an umbrella and hold me like you'll never let me go 
1,Thanks for the lift adri 
0,Keeping myself busy this morning. Hate being bored 
1,@lillian_taylor RAWRR!!! it means i love you in dinosaur 
1,"Oh wow, I'm actually having fun updating the site! I haven't felt like this in a WHILE. haha. -Nen "
1,need a smile? watch this!  http://bit.ly/XkwF0
1,@JulieAdore woohoo!fun!!  who r u going with?have u met those guys again?the guys u went 2 brooklyin with lol
1,"THIS IS ORIGINAL FROM YOURS TRULY...  &quot;If you want to become wealthy, learn the things most ppl say they don't have time for&quot; -ME"
1,"now leavin'. Bye y'all. ILY @Jessieeee, @Beauloveee, @DanaXDanger, @cherielovee and everyone else I speak to "
1,@DefyGravity81 i added you to the vip list of people that can see. 
0,Home from relay and napping. Exhausted and not feeling the greatest 
0,"sytycd is coming on. uh oh, who's going home? "
1,@BrittanyASnow Thanks SO SO SO much 
1,WHOOP WHOOP! Just bin and bought Eminem's new album. Soooo excited i was nearly sick xxx 
0,back from the party couldnt stay  gotta go to camp in the a.m.
1,@dpdisaster sure is! hope you've been well Duane  *hugs* B xo
0,Smiley!!! I miss @mandyyjirouxx 
0,just got home from shopping. my new dvd player wont play on my tv 
1,@ASK4ME Those cousin folk can just SMELL you having something positive can't they??? 
0,first time ive been on the computer all day. im proly gonna have top help my sister with her 7pg english paper thats due tomorrow 
0,"@xthemusic Aw, that means when I get one I can't play with you "
0,@sixfive drove by...but it was over 
1,"@aplusk Why do we say &quot;cheers&quot;? Ok, this one I know "
1,Woke up thinking i'd have to get up for school in a little bit. Soo happy i don't  lol
1,"I love how he makes me feel &lt;3 I know I've said this before, but its amazing how one person can make me feel so good "
0,is saddened by the remarks given by Yusuf 
0,shes a meanie 
1,@girlgetstrong sounds pretty dangerous to me...you guys sound like a wild bunch alright! Have a great night 
0,almost 1.30AM. havent finished analyzing the scientific ppr.. screw school work. gotta kill chicks tmr. my course is evil!  gotta sleep!
1,heading home from the beach to chill with my dad 
0,last day of my vacation!   getting ready &amp; headin to the gym for a great workout!
1,i love my naughty DMs 
1,Dover brick house. Getting ready to go on stage 
1,"@MisssV33 it's 3:37 am, i am going to sleep now. but i be back up in 4 hours...lol. good night "
0,@eshenayo  &quot;The URL contained a malformed video ID.&quot;
0,@SlackerCay aww... that sucks. 
0,sadly i had to shower all alone 
1,"Kids had a blast &quot;camping&quot; today! I, however, am exhausted and have a headache. It's worth it though! "
1,"At the office today, for a colleague's farewell lunch "
1,@Silverlines - every single place of this world. Which means we need to go out more. Is that a pushed excuse? 
1,"Awesome day! &quot;Up&quot; was great, and got to spend the afternoon &amp; evening with friends from the mainland!    Ok, til the morning, goodnight!"
1,i really wanna go see a moviee  if only my bffs would wake up
0,I am so terribly distracted and unfocused. 
1,Watching the only DVD I can find in this mess... Twilight.. I'm excited 
0,"is at Phakisa, spectating rather than racing though.  #fb"
1,@petergan The star will always make the cut 
1,2. Xcode that doesn't suck. Maybe Xcode Lite or something with integrated LLVM/Clang. No GCC. 
1,Im going to BALM you 
0,"I am in such a mood today, i have no idea why!!! I can't wait to be able to take a nap, haha "
0,@Lombear @lrmurphy Yes it's really no good at all. 
0,Health and math exam today 
